Date,Code,Name,12m Low_num,12m High_num,Day Low_num,Day High_num,Day Price_num,Previous_num,Change_num,Change%_num,Volume_num,Adjusted Price_num
2024-01-05,NCBA,NCBA Group Plc,34.05,47.0,37.5,38.6,38.05,38.45,-0.4,1.04,4100.0,
2024-01-05,SBIC,Stanbic Holdings Plc,100.0,134.0,110.0,115.0,111.25,110.0,1.25,1.14,1600.0,
2024-01-05,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,160.0,164.0,162.25,161.25,1.0,0.62,2300.0,
2024-01-05,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-01-05,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.27,1.21,1.22,-0.01,0.82,11100.0,
2024-01-05,XPRS,Express Kenya Plc,2.74,3.99,3.7,3.7,3.7,3.7,,,,
2024-01-05,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-01-05,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-01-05,LKL,Longhorn Publishers Plc,2.02,2.65,2.17,2.17,2.17,2.17,,,3100.0,
2024-01-05,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.46,2.46,2.46,2.46,,,,
2024-01-05,NMG,Nation Media Group Plc,14.0,22.4,20.05,20.5,20.4,20.45,-0.05,0.24,2000.0,
2024-01-05,SMER,Sameer Africa Plc,1.87,2.75,2.25,2.25,2.25,2.09,0.16,7.66,600.0,
2024-01-05,SGL,Standard Group Plc,4.86,9.0,7.74,7.74,7.74,7.74,,,,
2024-01-05,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,16.45,16.45,16.45,16.45,,,,
2024-01-05,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.18,0.18,0.18,,,600.0,
2024-01-05,SCAN,WPP ScanGroup Plc,1.86,2.94,1.98,2.1,2.07,2.06,0.01,0.49,1700.0,
2024-01-05,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-01-05,BAMB,Bamburi Cement Ltd,22.5,84.0,37.45,37.5,37.5,36.4,1.1,3.02,1900.0,
2024-01-05,CRWN,Crown Paints Kenya Plc,29.0,40.05,35.0,35.0,35.0,35.0,,,200.0,
2024-01-05,CABL,East African Cables Plc,0.79,1.11,0.97,1.0,0.99,0.98,0.01,1.02,1100.0,
2024-01-05,PORT,East African Portland Cement Ltd,4.38,55.75,8.0,8.0,8.0,8.0,,,,
2024-01-05,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.99,2.0,2.0,2.0,,,544200.0,
2024-01-05,KPLC-P4,KPLC-P4,4.0,4.11,4.11,4.11,4.11,4.11,,,,
2024-01-05,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-01-05,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.4,1.45,1.4,1.41,-0.01,0.71,164000.0,
2024-01-05,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,18.0,18.0,18.0,17.35,0.65,3.75,600.0,
2024-01-05,UMME,Umeme Ltd,13.0,17.9,15.5,15.55,15.5,15.55,-0.05,0.32,2100.0,
2024-01-05,BRIT,Britam Holdings Plc,4.25,6.5,4.9,5.14,4.94,4.75,0.19,4.0,11000.0,
2024-01-05,CIC,CIC Insurance Group Ltd,1.93,2.5,2.19,2.22,2.2,2.19,0.01,0.46,3800.0,
2024-01-05,JUB,Jubilee Holdings Ltd,150.0,202.0,185.0,185.0,185.0,185.0,,,,
2024-01-05,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.79,1.9,1.83,1.82,0.01,0.55,13900.0,
2024-01-05,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,4.22,4.22,4.22,4.22,,,,
2024-01-05,SLAM,Sanlam Kenya Plc,5.5,7.7,5.6,5.6,5.6,5.6,,,,
2024-01-05,CTUM,Centum Investment Company Plc,7.62,10.4,8.4,8.46,8.46,8.4,0.06,0.71,28400.0,
2024-01-05,HAFR,Home Afrika Ltd,0.27,0.42,0.39,0.4,0.39,0.4,-0.01,2.5,10000.0,
2024-01-05,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-01-05,OCH,Olympia Capital Holdings Ltd,2.58,4.0,3.4,3.5,3.47,3.27,0.2,6.12,3500.0,
2024-01-05,TCL,Trans-Century Plc,0.29,0.72,0.51,0.52,0.52,0.51,0.01,1.96,1800.0,
2024-01-05,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.0,6.1,6.08,6.08,,,3400.0,
2024-01-05,BOC,BOC Kenya Plc,67.0,96.0,82.0,82.0,82.0,82.0,,,100.0,
2024-01-05,BAT,British American Tobacco Kenya Plc,325.0,455.0,428.5,428.5,428.5,428.5,,,100.0,
2024-01-05,CARB,Carbacid Investments Plc,14.05,24.5,15.1,15.5,15.35,15.0,0.35,2.33,1700.0,
2024-01-05,EABL,East African Breweries Ltd,99.0,204.0,121.0,125.0,122.5,123.0,-0.5,0.41,3400.0,
2024-01-05,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.12,1.13,1.13,1.13,,,1900.0,
2024-01-05,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-01-05,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-01-05,UNGA,Unga Group Ltd,11.05,18.45,16.85,16.85,16.85,16.85,,,,
2024-01-05,SCOM,Safaricom Plc,12.15,21.15,13.55,14.0,13.6,13.6,,,5622200.0,
2024-01-05,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-01-05,GLD,ABSA NewGold ETF,2625.0,3330.0,2915.0,2915.0,2915.0,2915.0,,,,
2024-01-05,^N10I,NSE 10-Share Index,874.34,1243.88,924.92,924.92,924.92,926.05,-1.13,0.12,,
2024-01-05,^N20I,NSE 20-Share Index,1416.32,1942.74,1518.4,1518.4,1518.4,1512.22,6.18,0.41,,
2024-01-05,^N25I,NSE 25-Share Index,2281.58,3205.82,2424.34,2424.34,2424.34,2422.91,1.43,0.06,,
2024-01-05,^NASI,NSE All-Share Index,86.41,119.33,92.55,92.55,92.55,92.48,0.07,0.08,,
2024-01-05,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,1613.03,1613.03,1613.03,1613.84,-0.81,0.05,,
2024-01-05,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,881.79,881.79,881.79,882.23,-0.44,0.05,,
2024-01-08,EGAD,Eaagads Ltd,10.35,14.5,13.95,13.95,13.95,13.95,,,,
2024-01-08,KUKZ,Kakuzi Plc,342.0,440.0,385.0,385.0,385.0,385.0,,,,
2024-01-08,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,225.0,225.0,225.0,225.0,,,200.0,
2024-01-08,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-01-08,SASN,Sasini Plc,15.1,22.0,20.0,20.0,20.0,19.75,0.25,1.27,200.0,
2024-01-08,WTK,Williamson Tea Kenya Plc,193.5,290.0,237.0,237.0,237.0,237.0,,,600.0,
2024-01-08,CGEN,Car and General (K) Ltd,17.95,31.8,25.05,25.05,25.05,25.05,,,,
2024-01-08,ABSA,ABSA Bank Kenya Plc,10.55,16.7,11.55,11.75,11.65,11.55,0.1,0.87,106200.0,
2024-01-08,BKG,BK Group Plc,30.0,37.0,35.8,35.8,35.8,35.8,,,,
2024-01-08,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,11.2,12.0,11.25,11.25,,,314900.0,
2024-01-08,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,46.5,46.5,46.5,46.25,0.25,0.54,1000.0,
2024-01-08,EQTY,Equity Group Holdings Plc,33.6,51.0,35.5,37.0,35.65,35.65,,,1387600.0,
2024-01-08,HFCK,HF Group Ltd,3.02,4.9,3.3,3.45,3.35,3.37,-0.02,0.59,9600.0,
2024-01-08,IMH,I & M Holdings Plc,17.0,35.0,17.45,17.5,17.5,17.5,,,4800.0,
2024-01-08,KCB,KCB Group Plc,15.75,40.0,22.45,22.8,22.55,22.7,-0.15,0.66,197200.0,
2024-01-08,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-01-08,NCBA,NCBA Group Plc,34.05,47.0,37.5,38.6,38.05,38.45,-0.4,1.04,4100.0,
2024-01-08,SBIC,Stanbic Holdings Plc,100.0,134.0,110.0,115.0,111.25,110.0,1.25,1.14,1600.0,
2024-01-08,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,160.0,164.0,162.25,161.25,1.0,0.62,2300.0,
2024-01-08,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-01-08,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.27,1.21,1.22,-0.01,0.82,11100.0,
2024-01-08,XPRS,Express Kenya Plc,2.74,3.99,3.7,3.7,3.7,3.7,,,,
2024-01-08,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-01-08,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-01-08,LKL,Longhorn Publishers Plc,2.02,2.65,2.17,2.17,2.17,2.17,,,3100.0,
2024-01-08,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.46,2.46,2.46,2.46,,,,
2024-01-08,NMG,Nation Media Group Plc,14.0,22.4,20.05,20.5,20.4,20.45,-0.05,0.24,2000.0,
2024-01-08,SMER,Sameer Africa Plc,1.87,2.75,2.25,2.25,2.25,2.09,0.16,7.66,600.0,
2024-01-08,SGL,Standard Group Plc,4.86,9.0,7.74,7.74,7.74,7.74,,,,
2024-01-08,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,16.45,16.45,16.45,16.45,,,,
2024-01-08,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.18,0.18,0.18,,,600.0,
2024-01-08,SCAN,WPP ScanGroup Plc,1.86,2.94,1.98,2.1,2.07,2.06,0.01,0.49,1700.0,
2024-01-08,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-01-08,BAMB,Bamburi Cement Ltd,22.5,84.0,37.45,37.5,37.5,36.4,1.1,3.02,1900.0,
2024-01-08,CRWN,Crown Paints Kenya Plc,29.0,40.05,35.0,35.0,35.0,35.0,,,200.0,
2024-01-08,CABL,East African Cables Plc,0.79,1.11,0.97,1.0,0.99,0.98,0.01,1.02,1100.0,
2024-01-08,PORT,East African Portland Cement Ltd,4.38,55.75,8.0,8.0,8.0,8.0,,,,
2024-01-08,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.99,2.0,2.0,2.0,,,544200.0,
2024-01-08,KPLC-P4,KPLC-P4,4.0,4.11,4.11,4.11,4.11,4.11,,,,
2024-01-08,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-01-08,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.4,1.45,1.4,1.41,-0.01,0.71,164000.0,
2024-01-08,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,18.0,18.0,18.0,17.35,0.65,3.75,600.0,
2024-01-08,UMME,Umeme Ltd,13.0,17.9,15.5,15.55,15.5,15.55,-0.05,0.32,2100.0,
2024-01-08,BRIT,Britam Holdings Plc,4.25,6.5,4.9,5.14,4.94,4.75,0.19,4.0,11000.0,
2024-01-08,CIC,CIC Insurance Group Ltd,1.93,2.5,2.19,2.22,2.2,2.19,0.01,0.46,3800.0,
2024-01-08,JUB,Jubilee Holdings Ltd,150.0,202.0,185.0,185.0,185.0,185.0,,,,
2024-01-08,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.79,1.9,1.83,1.82,0.01,0.55,13900.0,
2024-01-08,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,4.22,4.22,4.22,4.22,,,,
2024-01-08,SLAM,Sanlam Kenya Plc,5.5,7.7,5.6,5.6,5.6,5.6,,,,
2024-01-08,CTUM,Centum Investment Company Plc,7.62,10.4,8.4,8.46,8.46,8.4,0.06,0.71,28400.0,
2024-01-08,HAFR,Home Afrika Ltd,0.27,0.42,0.39,0.4,0.39,0.4,-0.01,2.5,10000.0,
2024-01-08,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-01-08,OCH,Olympia Capital Holdings Ltd,2.58,4.0,3.4,3.5,3.47,3.27,0.2,6.12,3500.0,
2024-01-08,TCL,Trans-Century Plc,0.29,0.72,0.51,0.52,0.52,0.51,0.01,1.96,1800.0,
2024-01-08,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.0,6.1,6.08,6.08,,,3400.0,
2024-01-08,BOC,BOC Kenya Plc,67.0,96.0,82.0,82.0,82.0,82.0,,,100.0,
2024-01-08,BAT,British American Tobacco Kenya Plc,325.0,455.0,428.5,428.5,428.5,428.5,,,100.0,
2024-01-08,CARB,Carbacid Investments Plc,14.05,24.5,15.1,15.5,15.35,15.0,0.35,2.33,1700.0,
2024-01-08,EABL,East African Breweries Ltd,99.0,204.0,121.0,125.0,122.5,123.0,-0.5,0.41,3400.0,
2024-01-08,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.12,1.13,1.13,1.13,,,1900.0,
2024-01-08,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-01-08,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-01-08,UNGA,Unga Group Ltd,11.05,18.45,16.85,16.85,16.85,16.85,,,,
2024-01-08,SCOM,Safaricom Plc,12.15,21.15,13.55,14.0,13.6,13.6,,,5622200.0,
2024-01-08,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-01-08,GLD,ABSA NewGold ETF,2625.0,3330.0,2915.0,2915.0,2915.0,2915.0,,,,
2024-01-08,^N10I,NSE 10-Share Index,874.34,1243.88,924.92,924.92,924.92,926.05,-1.13,0.12,,
2024-01-08,^N20I,NSE 20-Share Index,1416.32,1942.74,1518.4,1518.4,1518.4,1512.22,6.18,0.41,,
2024-01-08,^N25I,NSE 25-Share Index,2281.58,3205.82,2424.34,2424.34,2424.34,2422.91,1.43,0.06,,
2024-01-08,^NASI,NSE All-Share Index,86.41,119.33,92.55,92.55,92.55,92.48,0.07,0.08,,
2024-01-08,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,1613.03,1613.03,1613.03,1613.84,-0.81,0.05,,
2024-01-08,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,881.79,881.79,881.79,882.23,-0.44,0.05,,
2024-01-09,EGAD,Eaagads Ltd,10.35,14.5,11.8,11.8,11.8,12.85,-1.05,8.17,1000.0,
2024-01-09,KUKZ,Kakuzi Plc,342.0,440.0,360.0,360.0,360.0,360.0,,,,
2024-01-09,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,234.0,234.0,234.0,234.0,,,,
2024-01-09,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-01-09,SASN,Sasini Plc,15.1,22.0,20.0,22.0,21.95,20.0,1.95,9.75,14900.0,
2024-01-09,WTK,Williamson Tea Kenya Plc,193.5,290.0,240.0,243.75,242.5,244.0,-1.5,0.61,300.0,
2024-01-09,CGEN,Car and General (K) Ltd,17.95,31.8,25.0,25.0,25.0,25.05,-0.05,0.2,200.0,
2024-01-09,ABSA,ABSA Bank Kenya Plc,10.55,16.7,11.5,11.65,11.5,11.65,-0.15,1.29,186500.0,
2024-01-09,BKG,BK Group Plc,30.0,37.0,35.0,35.0,35.0,35.0,,,,
2024-01-09,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,11.2,11.35,11.3,11.35,-0.05,0.44,194900.0,
2024-01-09,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,44.0,45.0,44.75,44.9,-0.15,0.33,38000.0,
2024-01-09,EQTY,Equity Group Holdings Plc,33.6,51.0,35.55,36.0,35.6,35.75,-0.15,0.42,856500.0,
2024-01-09,HFCK,HF Group Ltd,3.02,4.9,3.25,3.5,3.29,3.25,0.04,1.23,5800.0,
2024-01-09,IMH,I & M Holdings Plc,17.0,35.0,17.45,17.5,17.5,17.5,,,99300.0,
2024-01-09,KCB,KCB Group Plc,15.75,40.0,21.9,22.55,22.0,22.45,-0.45,2.0,1074700.0,
2024-01-09,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-01-09,NCBA,NCBA Group Plc,34.05,47.0,37.8,37.85,37.8,37.6,0.2,0.53,700.0,
2024-01-09,SBIC,Stanbic Holdings Plc,100.0,134.0,106.0,108.25,108.0,109.25,-1.25,1.14,4900.0,
2024-01-09,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,161.0,164.25,163.5,162.5,1.0,0.62,6300.0,
2024-01-09,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-01-09,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.28,1.25,1.28,-0.03,2.34,1500.0,
2024-01-09,XPRS,Express Kenya Plc,2.74,3.99,3.7,3.7,3.7,3.7,,,,
2024-01-09,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-01-09,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-01-09,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.37,-0.07,2.95,15000.0,
2024-01-09,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.16,2.17,2.16,2.31,-0.15,6.49,2500.0,
2024-01-09,NMG,Nation Media Group Plc,14.0,22.4,20.5,21.0,20.75,20.5,0.25,1.22,2000.0,
2024-01-09,SMER,Sameer Africa Plc,1.87,2.75,2.35,2.35,2.35,2.25,0.1,4.44,200.0,
2024-01-09,SGL,Standard Group Plc,4.86,9.0,7.74,7.74,7.74,7.74,,,,
2024-01-09,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,16.45,16.45,16.45,16.45,,,,
2024-01-09,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.18,0.18,0.18,,,500.0,
2024-01-09,SCAN,WPP ScanGroup Plc,1.86,2.94,2.18,2.35,2.18,2.19,-0.01,0.46,23400.0,
2024-01-09,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-01-09,BAMB,Bamburi Cement Ltd,22.5,84.0,35.0,37.5,35.0,37.8,-2.8,7.41,5247600.0,
2024-01-09,CRWN,Crown Paints Kenya Plc,29.0,40.05,35.75,35.75,35.75,35.75,,,,
2024-01-09,CABL,East African Cables Plc,0.79,1.11,0.9,0.99,0.94,0.98,-0.04,4.08,17300.0,
2024-01-09,PORT,East African Portland Cement Ltd,4.38,55.75,8.0,8.0,8.0,8.0,,,200.0,
2024-01-09,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.95,2.0,1.99,2.0,-0.01,0.5,139300.0,
2024-01-09,KPLC-P4,KPLC-P4,4.0,4.11,4.11,4.11,4.11,4.11,,,,
2024-01-09,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-01-09,KPLC,Kenya Power and Lighting Company Plc,1.3,6.0,1.35,1.45,1.38,1.38,,,115500.0,
2024-01-09,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,16.2,18.0,17.1,17.45,-0.35,2.01,9100.0,
2024-01-09,UMME,Umeme Ltd,13.0,17.9,14.15,16.0,15.7,15.7,,,27200.0,
2024-01-09,BRIT,Britam Holdings Plc,4.25,6.5,4.8,4.8,4.8,4.94,-0.14,2.83,7100.0,
2024-01-09,CIC,CIC Insurance Group Ltd,1.93,2.5,2.1,2.2,2.19,2.2,-0.01,0.45,56800.0,
2024-01-09,JUB,Jubilee Holdings Ltd,150.0,202.0,182.25,182.25,182.25,200.0,-17.75,8.88,700.0,
2024-01-09,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.8,1.96,1.85,1.89,-0.04,2.12,38600.0,
2024-01-09,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,4.62,4.62,4.62,4.22,0.4,9.48,200.0,
2024-01-09,SLAM,Sanlam Kenya Plc,5.5,7.7,6.0,6.0,6.0,5.7,0.3,5.26,4000.0,
2024-01-09,CTUM,Centum Investment Company Plc,7.62,10.4,8.02,8.4,8.3,8.44,-0.14,1.66,43000.0,
2024-01-09,HAFR,Home Afrika Ltd,0.27,0.42,0.36,0.39,0.36,0.39,-0.03,7.69,10300.0,
2024-01-09,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-01-09,OCH,Olympia Capital Holdings Ltd,2.58,4.0,3.2,3.2,3.2,3.47,-0.27,7.78,700.0,
2024-01-09,TCL,Trans-Century Plc,0.29,0.72,0.48,0.51,0.5,0.51,-0.01,1.96,4900.0,
2024-01-09,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.7,6.08,5.92,6.08,-0.16,2.63,29500.0,
2024-01-09,BOC,BOC Kenya Plc,67.0,96.0,82.0,82.0,82.0,82.0,,,,
2024-01-09,BAT,British American Tobacco Kenya Plc,325.0,455.0,428.5,440.0,434.25,436.75,-2.5,0.57,800.0,
2024-01-09,CARB,Carbacid Investments Plc,14.05,24.5,15.45,15.45,15.45,15.3,0.15,0.98,6000.0,
2024-01-09,EABL,East African Breweries Ltd,99.0,204.0,121.0,123.5,122.0,123.75,-1.75,1.41,6900.0,
2024-01-09,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.14,1.14,1.14,1.1,0.04,3.64,6100.0,
2024-01-09,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-01-09,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-01-09,UNGA,Unga Group Ltd,11.05,18.45,16.85,16.85,16.85,16.85,,,,
2024-01-09,SCOM,Safaricom Plc,12.15,21.15,13.6,14.1,13.65,13.85,-0.2,1.44,2192400.0,
2024-01-09,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-01-09,GLD,ABSA NewGold ETF,2625.0,3330.0,2915.0,2915.0,2915.0,2915.0,,,,
2024-01-09,^N10I,NSE 10-Share Index,874.34,1243.88,921.42,921.42,921.42,930.39,-8.97,0.96,,
2024-01-09,^N20I,NSE 20-Share Index,1416.32,1942.74,1504.36,1504.36,1504.36,1520.82,-16.46,1.08,,
2024-01-09,^N25I,NSE 25-Share Index,2281.58,3205.82,2409.58,2409.58,2409.58,2436.38,-26.8,1.1,,
2024-01-09,^NASI,NSE All-Share Index,86.41,119.33,92.29,92.29,92.29,93.26,-0.97,1.04,,
2024-01-09,^ZKEQTK,Zamara Kenya Equity Index (KES),1497.8,2397.65,1606.72,1606.72,1606.72,1624.14,-17.42,1.07,,
2024-01-09,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,874.18,874.18,874.18,885.05,-10.87,1.23,,
2024-01-10,EGAD,Eaagads Ltd,10.35,14.5,12.9,12.9,12.9,11.8,1.1,9.32,200.0,
2024-01-10,KUKZ,Kakuzi Plc,342.0,440.0,360.0,360.0,360.0,360.0,,,,
2024-01-10,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,234.0,234.0,234.0,234.0,,,200.0,
2024-01-10,LIMT,Limuru Tea Plc,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-01-10,SASN,Sasini Plc,15.1,22.0,20.0,20.0,20.0,21.95,-1.95,8.88,700.0,
2024-01-10,WTK,Williamson Tea Kenya Plc,193.5,290.0,240.0,240.0,240.0,242.5,-2.5,1.03,700.0,
2024-01-10,CGEN,Car and General (K) Ltd,17.95,31.8,25.0,25.0,25.0,25.0,,,,
2024-01-10,ABSA,ABSA Bank Kenya Plc,10.55,16.7,11.0,11.5,11.25,11.5,-0.25,2.17,88300.0,
2024-01-10,BKG,BK Group Plc,30.0,37.0,35.8,35.8,35.8,35.0,0.8,2.29,1200.0,
2024-01-10,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,11.25,11.35,11.3,11.3,,,156400.0,
2024-01-10,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,45.0,45.0,45.0,44.75,0.25,0.56,3400.0,
2024-01-10,EQTY,Equity Group Holdings Plc,33.6,51.0,35.5,36.9,35.9,35.6,0.3,0.84,16700.0,
2024-01-10,HFCK,HF Group Ltd,3.02,4.9,3.25,3.49,3.29,3.29,,,5500.0,
2024-01-10,IMH,I & M Holdings Plc,17.0,35.0,17.45,17.5,17.5,17.5,,,24900.0,
2024-01-10,KCB,KCB Group Plc,15.75,40.0,21.8,22.45,22.0,22.0,,,1094000.0,
2024-01-10,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-01-10,NCBA,NCBA Group Plc,34.05,47.0,37.65,38.0,37.75,37.8,-0.05,0.13,2600.0,
2024-01-10,SBIC,Stanbic Holdings Plc,100.0,134.0,105.0,108.25,105.5,108.0,-2.5,2.31,2000.0,
2024-01-10,SCBK,Standard Chartered Bank Kenya Ltd,148.0,236.0,161.0,164.5,162.5,163.5,-1.0,0.61,6400.0,
2024-01-10,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-01-10,EVRD,Eveready East Africa Ltd,0.97,1.65,1.21,1.32,1.31,1.25,0.06,4.8,1100.0,
2024-01-10,XPRS,Express Kenya Plc,2.74,3.99,3.7,3.7,3.7,3.7,,,100.0,
2024-01-10,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-01-10,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-01-10,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.3,,,200.0,
2024-01-10,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.16,2.16,2.16,2.16,,,,
2024-01-10,NMG,Nation Media Group Plc,14.0,22.4,20.3,20.3,20.3,20.75,-0.45,2.17,400.0,
2024-01-10,SMER,Sameer Africa Plc,1.87,2.75,2.35,2.35,2.35,2.35,,,,
2024-01-10,SGL,Standard Group Plc,4.86,9.0,7.74,7.74,7.74,7.74,,,,
2024-01-10,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,16.45,16.45,16.45,16.45,,,,
2024-01-10,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.19,0.19,0.18,0.01,5.56,300.0,
2024-01-10,SCAN,WPP ScanGroup Plc,1.86,2.94,2.18,2.18,2.18,2.18,,,,
2024-01-10,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-01-10,BAMB,Bamburi Cement Ltd,22.5,84.0,34.6,36.0,34.8,35.0,-0.2,0.57,88800.0,
2024-01-10,CRWN,Crown Paints Kenya Plc,29.0,40.05,35.75,35.75,35.75,35.75,,,,
2024-01-10,CABL,East African Cables Plc,0.79,1.11,0.86,0.94,0.9,0.94,-0.04,4.26,3800.0,
2024-01-10,PORT,East African Portland Cement Ltd,4.38,55.75,8.0,8.0,8.0,8.0,,,,
